row,url,status,destination,note
1357,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1358,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1359,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.name,Shared identity retained; editorial profile route is website-specific.
1360,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].quote,
1361,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].iDo,
1362,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].askMe,
1363,https://www.msm.digital/de/people/nathalia-t/,preserved,person-msm-nathalia-t-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1364,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].biography,
1365,https://www.msm.digital/de/people/nathalia-t/,resolved-reference,person-msm-nathalia-t-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1366,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].seo.title,
1367,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].seo.description,
1368,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1369,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1370,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.name,Shared identity retained; editorial profile route is website-specific.
1371,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].quote,
1372,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].iDo,
1373,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].askMe,
1374,https://www.msm.digital/de/people/lennart-scheel/,preserved,person-msm-lennart-scheel-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1375,https://www.msm.digital/de/people/lennart-scheel/,mapped,person-msm-lennart-scheel-de.siteContent[msmWeb].biography,
1376,https://www.msm.digital/de/people/lennart-scheel/,resolved-reference,person-msm-lennart-scheel-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1377,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].seo.title,
1378,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].seo.description,
1379,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1380,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1381,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.name,Shared identity retained; editorial profile route is website-specific.
1382,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].quote,
1383,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].iDo,
1384,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].askMe,
1385,https://www.msm.digital/de/people/nils-kedeinis/,preserved,person-msm-nils-kedeinis-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1386,https://www.msm.digital/de/people/nils-kedeinis/,mapped,person-msm-nils-kedeinis-de.siteContent[msmWeb].biography,
1387,https://www.msm.digital/de/people/nils-kedeinis/,resolved-reference,person-msm-nils-kedeinis-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1388,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].seo.title,
1389,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].seo.description,
1390,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1391,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1392,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.name,Shared identity retained; editorial profile route is website-specific.
1393,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].quote,
1394,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].iDo,
1395,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].askMe,
1396,https://www.msm.digital/de/people/kirsten-huecker/,preserved,person-msm-kirsten-huecker-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1397,https://www.msm.digital/de/people/kirsten-huecker/,mapped,person-msm-kirsten-huecker-de.siteContent[msmWeb].biography,
1398,https://www.msm.digital/de/people/kirsten-huecker/,resolved-reference,person-msm-kirsten-huecker-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1399,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].seo.title,
1400,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].seo.description,
1401,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1402,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1403,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.name,Shared identity retained; editorial profile route is website-specific.
1404,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].quote,
1405,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].iDo,
1406,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].askMe,
1407,https://www.msm.digital/de/people/maic-ungermann/,preserved,person-msm-maic-ungermann-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1408,https://www.msm.digital/de/people/maic-ungermann/,mapped,person-msm-maic-ungermann-de.siteContent[msmWeb].biography,
1409,https://www.msm.digital/de/people/maic-ungermann/,resolved-reference,person-msm-maic-ungermann-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1410,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].seo.title,
1411,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].seo.description,
1412,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1413,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1414,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.name,Shared identity retained; editorial profile route is website-specific.
1415,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].quote,
1416,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].iDo,
1417,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].askMe,
1418,https://www.msm.digital/de/people/sven-weber/,preserved,person-msm-sven-weber-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1419,https://www.msm.digital/de/people/sven-weber/,mapped,person-msm-sven-weber-de.siteContent[msmWeb].biography,
1420,https://www.msm.digital/de/people/sven-weber/,resolved-reference,person-msm-sven-weber-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1421,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].seo.title,
1422,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].seo.description,
1423,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1424,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1425,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.name,Shared identity retained; editorial profile route is website-specific.
1426,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].quote,
1427,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].iDo,
1428,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].askMe,
1429,https://www.msm.digital/de/people/nikolas-angerstein/,preserved,person-msm-nikolas-angerstein-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1430,https://www.msm.digital/de/people/nikolas-angerstein/,mapped,person-msm-nikolas-angerstein-de.siteContent[msmWeb].biography,
1431,https://www.msm.digital/de/people/nikolas-angerstein/,resolved-reference,person-msm-nikolas-angerstein-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1432,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.seo.title,
1433,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.seo.description,
1434,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.title,
1435,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.subtitle,
1436,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.casesPageBuilder.challenge.description,
1437,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.casesPageBuilder.results.quote,
1438,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.casesPageBuilder.challenge.solution,
1439,https://www.msm.digital/de/project/turtle-beach-digitale-produkt-kommunikation/,mapped,case-msm-turtle-beach-digitale-produkt-kommunikation-de.casesPageBuilder.contact.subtitle,
1440,https://www.msm.digital/de/project/microsoft-expertzone-social-media/,mapped,case-msm-microsoft-expertzone-social-media-de.seo.title,
1441,https://www.msm.digital/de/project/microsoft-expertzone-social-media/,mapped,case-msm-microsoft-expertzone-social-media-de.seo.description,
1442,https://www.msm.digital/de/project/microsoft-expertzone-social-media/,mapped,case-msm-microsoft-expertzone-social-media-de.title,
1443,https://www.msm.digital/de/project/microsoft-expertzone-social-media/,mapped,case-msm-microsoft-expertzone-social-media-de.subtitle,
1444,https://www.msm.digital/de/project/microsoft-expertzone-social-media/,mapped,case-msm-microsoft-expertzone-social-media-de.casesPageBuilder.challenge.description,
